Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
281.5286, 2080-2099, ipsl_cm5a_mr, Apr Average, Seychelles, SYC
388.21198, 2080-2099, ipsl_cm5a_mr, May Average, Seychelles, SYC
176.00224, 2080-2099, ipsl_cm5a_mr, Jun Average, Seychelles, SYC
78.72824, 2080-2099, ipsl_cm5a_mr, Jul Average, Seychelles, SYC
64.78697, 2080-2099, ipsl_cm5a_mr, Aug Average, Seychelles, SYC
68.948715, 2080-2099, ipsl_cm5a_mr, Sep Average, Seychelles, SYC
183.91733, 2080-2099, ipsl_cm5a_mr, Oct Average, Seychelles, SYC
331.55692, 2080-2099, ipsl_cm5a_mr, Nov Average, Seychelles, SYC
323.25113, 2080-2099, ipsl_cm5a_mr, Dec Average, Seychelles, SYC
0.31150959999999994, 2020-2039, ipsl_cm5a_mr, Jan Average, Sierra Leone, SLE
6.583394, 2020-2039, ipsl_cm5a_mr, Feb Average, Sierra Leone, SLE
15.216042999999999, 2020-2039, ipsl_cm5a_mr, Mar Average, Sierra Leone, SLE
8.272019, 2020-2039, ipsl_cm5a_mr, Apr Average, Sierra Leone, SLE
29.367695, 2020-2039, ipsl_cm5a_mr, May Average, Sierra Leone, SLE
179.04446000000002, 2020-2039, ipsl_cm5a_mr, Jun Average, Sierra Leone, SLE
378.76662999999996, 2020-2039, ipsl_cm5a_mr, Jul Average, Sierra Leone, SLE
527.7669999999999, 2020-2039, ipsl_cm5a_mr, Aug Average, Sierra Leone, SLE
385.47336, 2020-2039, ipsl_cm5a_mr, Sep Average, Sierra Leone, SLE
239.9727, 2020-2039, ipsl_cm5a_mr, Oct Average, Sierra Leone, SLE
85.68813, 2020-2039, ipsl_cm5a_mr, Nov Average, Sierra Leone, SLE
4.8046665, 2020-2039, ipsl_cm5a_mr, Dec Average, Sierra Leone, SLE
0.7108245, 2040-2059, ipsl_cm5a_mr, Jan Average, Sierra Leone, SLE
5.714646299999999, 2040-2059, ipsl_cm5a_mr, Feb Average, Sierra Leone, SLE
14.123248, 2040-2059, ipsl_cm5a_mr, Mar Average, Sierra Leone, SLE
6.308088, 2040-2059, ipsl_cm5a_mr, Apr Average, Sierra Leone, SLE
23.206413, 2040-2059, ipsl_cm5a_mr, May Average, Sierra Leone, SLE
149.26022, 2040-2059, ipsl_cm5a_mr, Jun Average, Sierra Leone, SLE
390.2324, 2040-2059, ipsl_cm5a_mr, Jul Average, Sierra Leone, SLE
518.2842, 2040-2059, ipsl_cm5a_mr, Aug Average, Sierra Leone, SLE
400.0426, 2040-2059, ipsl_cm5a_mr, Sep Average, Sierra Leone, SLE
257.1203, 2040-2059, ipsl_cm5a_mr, Oct Average, Sierra Leone, SLE
102.84153, 2040-2059, ipsl_cm5a_mr, Nov Average, Sierra Leone, SLE
4.708372, 2040-2059, ipsl_cm5a_mr, Dec Average, Sierra Leone, SLE
0.35966750000000003, 2060-2079, ipsl_cm5a_mr, Jan Average, Sierra Leone, SLE
6.067216, 2060-2079, ipsl_cm5a_mr, Feb Average, Sierra Leone, SLE
11.780448, 2060-2079, ipsl_cm5a_mr, Mar Average, Sierra Leone, SLE
3.69665, 2060-2079, ipsl_cm5a_mr, Apr Average, Sierra Leone, SLE
18.609358, 2060-2079, ipsl_cm5a_mr, May Average, Sierra Leone, SLE
136.17531, 2060-2079, ipsl_cm5a_mr, Jun Average, Sierra Leone, SLE
382.11975, 2060-2079, ipsl_cm5a_mr, Jul Average, Sierra Leone, SLE
550.2909999999999, 2060-2079, ipsl_cm5a_mr, Aug Average, Sierra Leone, SLE
422.3964, 2060-2079, ipsl_cm5a_mr, Sep Average, Sierra Leone, SLE
285.8876, 2060-2079, ipsl_cm5a_mr, Oct Average, Sierra Leone, SLE
110.61698, 2060-2079, ipsl_cm5a_mr, Nov Average, Sierra Leone, SLE
9.35873, 2060-2079, ipsl_cm5a_mr, Dec Average, Sierra Leone, SLE
1.2936203000000002, 2080-2099, ipsl_cm5a_mr, Jan Average, Sierra Leone, SLE
5.581024, 2080-2099, ipsl_cm5a_mr, Feb Average, Sierra Leone, SLE
9.308664, 2080-2099, ipsl_cm5a_mr, Mar Average, Sierra Leone, SLE
3.3347719, 2080-2099, ipsl_cm5a_mr, Apr Average, Sierra Leone, SLE
8.180085, 2080-2099, ipsl_cm5a_mr, May Average, Sierra Leone, SLE
73.00617, 2080-2099, ipsl_cm5a_mr, Jun Average, Sierra Leone, SLE
334.30922999999996, 2080-2099, ipsl_cm5a_mr, Jul Average, Sierra Leone, SLE
525.9229, 2080-2099, ipsl_cm5a_mr, Aug Average, Sierra Leone, SLE
465.93362, 2080-2099, ipsl_cm5a_mr, Sep Average, Sierra Leone, SLE
302.5874, 2080-2099, ipsl_cm5a_mr, Oct Average, Sierra Leone, SLE
128.78964, 2080-2099, ipsl_cm5a_mr, Nov Average, Sierra Leone, SLE
6.7629557, 2080-2099, ipsl_cm5a_mr, Dec Average, Sierra Leone, SLE
159.43658, 2020-2039, ipsl_cm5a_mr, Jan Average, Singapore, SGP
119.16561000000002, 2020-2039, ipsl_cm5a_mr, Feb Average, Singapore, SGP
160.01294, 2020-2039, ipsl_cm5a_mr, Mar Average, Singapore, SGP
247.10785, 2020-2039, ipsl_cm5a_mr, Apr Average, Singapore, SGP
247.20032999999998, 2020-2039, ipsl_cm5a_mr, May Average, Singapore, SGP
211.5079, 2020-2039, ipsl_cm5a_mr, Jun Average, Singapore, SGP
289.85907000000003, 2020-2039, ipsl_cm5a_mr, Jul Average, Singapore, SGP
343.49987999999996, 2020-2039, ipsl_cm5a_mr, Aug Average, Singapore, SGP
380.36765, 2020-2039, ipsl_cm5a_mr, Sep Average, Singapore, SGP
409.31134, 2020-2039, ipsl_cm5a_mr, Oct Average, Singapore, SGP
416.50916, 2020-2039, ipsl_cm5a_mr, Nov Average, Singapore, SGP
330.85785, 2020-2039, ipsl_cm5a_mr, Dec Average, Singapore, SGP
151.38422, 2040-2059, ipsl_cm5a_mr, Jan Average, Singapore, SGP
91.92481, 2040-2059, ipsl_cm5a_mr, Feb Average, Singapore, SGP
204.57927, 2040-2059, ipsl_cm5a_mr, Mar Average, Singapore, SGP
228.05652, 2040-2059, ipsl_cm5a_mr, Apr Average, Singapore, SGP
228.3293, 2040-2059, ipsl_cm5a_mr, May Average, Singapore, SGP
221.90717, 2040-2059, ipsl_cm5a_mr, Jun Average, Singapore, SGP
272.00513, 2040-2059, ipsl_cm5a_mr, Jul Average, Singapore, SGP
347.05124, 2040-2059, ipsl_cm5a_mr, Aug Average, Singapore, SGP
411.02615, 2040-2059, ipsl_cm5a_mr, Sep Average, Singapore, SGP
384.7674, 2040-2059, ipsl_cm5a_mr, Oct Average, Singapore, SGP
435.44858, 2040-2059, ipsl_cm5a_mr, Nov Average, Singapore, SGP
279.34488, 2040-2059, ipsl_cm5a_mr, Dec Average, Singapore, SGP
125.09817, 2060-2079, ipsl_cm5a_mr, Jan Average, Singapore, SGP
54.189575, 2060-2079, ipsl_cm5a_mr, Feb Average, Singapore, SGP
169.23195, 2060-2079, ipsl_cm5a_mr, Mar Average, Singapore, SGP
242.37613, 2060-2079, ipsl_cm5a_mr, Apr Average, Singapore, SGP
265.94843, 2060-2079, ipsl_cm5a_mr, May Average, Singapore, SGP
214.51973999999998, 2060-2079, ipsl_cm5a_mr, Jun Average, Singapore, SGP
292.12228, 2060-2079, ipsl_cm5a_mr, Jul Average, Singapore, SGP
365.9383, 2060-2079, ipsl_cm5a_mr, Aug Average, Singapore, SGP
475.00043, 2060-2079, ipsl_cm5a_mr, Sep Average, Singapore, SGP
431.86404000000005, 2060-2079, ipsl_cm5a_mr, Oct Average, Singapore, SGP
441.53262, 2060-2079, ipsl_cm5a_mr, Nov Average, Singapore, SGP
307.5296, 2060-2079, ipsl_cm5a_mr, Dec Average, Singapore, SGP
117.52894599999999, 2080-2099, ipsl_cm5a_mr, Jan Average, Singapore, SGP
107.71576999999999, 2080-2099, ipsl_cm5a_mr, Feb Average, Singapore, SGP
209.06476999999998, 2080-2099, ipsl_cm5a_mr, Mar Average, Singapore, SGP
287.88095, 2080-2099, ipsl_cm5a_mr, Apr Average, Singapore, SGP
254.16567999999998, 2080-2099, ipsl_cm5a_mr, May Average, Singapore, SGP
206.18884, 2080-2099, ipsl_cm5a_mr, Jun Average, Singapore, SGP
263.2533, 2080-2099, ipsl_cm5a_mr, Jul Average, Singapore, SGP
386.18167, 2080-2099, ipsl_cm5a_mr, Aug Average, Singapore, SGP
467.85028, 2080-2099, ipsl_cm5a_mr, Sep Average, Singapore, SGP
374.46173, 2080-2099, ipsl_cm5a_mr, Oct Average, Singapore, SGP
451.22943, 2080-2099, ipsl_cm5a_mr, Nov Average, Singapore, SGP
317.67703, 2080-2099, ipsl_cm5a_mr, Dec Average, Singapore, SGP
49.427246000000004, 2020-2039, ipsl_cm5a_mr, Jan Average, Slovakia, SVK
40.973717, 2020-2039, ipsl_cm5a_mr, Feb Average, Slovakia, SVK
37.973853999999996, 2020-2039, ipsl_cm5a_mr, Mar Average, Slovakia, SVK
43.579456, 2020-2039, ipsl_cm5a_mr, Apr Average, Slovakia, SVK
63.584763, 2020-2039, ipsl_cm5a_mr, May Average, Slovakia, SVK
76.63542, 2020-2039, ipsl_cm5a_mr, Jun Average, Slovakia, SVK
95.08954, 2020-2039, ipsl_cm5a_mr, Jul Average, Slovakia, SVK
62.529125, 2020-2039, ipsl_cm5a_mr, Aug Average, Slovakia, SVK
38.517185, 2020-2039, ipsl_cm5a_mr, Sep Average, Slovakia, SVK
23.810213, 2020-2039, ipsl_cm5a_mr, Oct Average, Slovakia, SVK
45.04484, 2020-2039, ipsl_cm5a_mr, Nov Average, Slovakia, SVK
59.335354, 2020-2039, ipsl_cm5a_mr, Dec Average, Slovakia, SVK
53.503834, 2040-2059, ipsl_cm5a_mr, Jan Average, Slovakia, SVK
41.350998, 2040-2059, ipsl_cm5a_mr, Feb Average, Slovakia, SVK
40.800415, 2040-2059, ipsl_cm5a_mr, Mar Average, Slovakia, SVK
37.75573, 2040-2059, ipsl_cm5a_mr, Apr Average, Slovakia, SVK
48.414265, 2040-2059, ipsl_cm5a_mr, May Average, Slovakia, SVK
62.484646, 2040-2059, ipsl_cm5a_mr, Jun Average, Slovakia, SVK
66.211754, 2040-2059, ipsl_cm5a_mr, Jul Average, Slovakia, SVK
48.733902, 2040-2059, ipsl_cm5a_mr, Aug Average, Slovakia, SVK
34.00951, 2040-2059, ipsl_cm5a_mr, Sep Average, Slovakia, SVK
30.142012, 2040-2059, ipsl_cm5a_mr, Oct Average, Slovakia, SVK
49.327465000000004, 2040-2059, ipsl_cm5a_mr, Nov Average, Slovakia, SVK
66.05136, 2040-2059, ipsl_cm5a_mr, Dec Average, Slovakia, SVK
53.3278, 2060-2079, ipsl_cm5a_mr, Jan Average, Slovakia, SVK
38.87226, 2060-2079, ipsl_cm5a_mr, Feb Average, Slovakia, SVK
48.215176, 2060-2079, ipsl_cm5a_mr, Mar Average, Slovakia, SVK
37.38325, 2060-2079, ipsl_cm5a_mr, Apr Average, Slovakia, SVK
36.97616, 2060-2079, ipsl_cm5a_mr, May Average, Slovakia, SVK
48.889656, 2060-2079, ipsl_cm5a_mr, Jun Average, Slovakia, SVK
54.22779499999999, 2060-2079, ipsl_cm5a_mr, Jul Average, Slovakia, SVK
51.188026, 2060-2079, ipsl_cm5a_mr, Aug Average, Slovakia, SVK
27.065964, 2060-2079, ipsl_cm5a_mr, Sep Average, Slovakia, SVK
48.709247999999995, 2060-2079, ipsl_cm5a_mr, Oct Average, Slovakia, SVK
49.915234000000005, 2060-2079, ipsl_cm5a_mr, Nov Average, Slovakia, SVK
65.37957, 2060-2079, ipsl_cm5a_mr, Dec Average, Slovakia, SVK
63.682896, 2080-2099, ipsl_cm5a_mr, Jan Average, Slovakia, SVK
50.357279999999996, 2080-2099, ipsl_cm5a_mr, Feb Average, Slovakia, SVK
53.356728000000004, 2080-2099, ipsl_cm5a_mr, Mar Average, Slovakia, SVK
45.667995, 2080-2099, ipsl_cm5a_mr, Apr Average, Slovakia, SVK
39.23598, 2080-2099, ipsl_cm5a_mr, May Average, Slovakia, SVK
33.358387, 2080-2099, ipsl_cm5a_mr, Jun Average, Slovakia, SVK
48.661224, 2080-2099, ipsl_cm5a_mr, Jul Average, Slovakia, SVK
37.740497999999995, 2080-2099, ipsl_cm5a_mr, Aug Average, Slovakia, SVK
27.988346000000003, 2080-2099, ipsl_cm5a_mr, Sep Average, Slovakia, SVK
51.461178000000004, 2080-2099, ipsl_cm5a_mr, Oct Average, Slovakia, SVK
55.380230000000005, 2080-2099, ipsl_cm5a_mr, Nov Average, Slovakia, SVK
64.92451, 2080-2099, ipsl_cm5a_mr, Dec Average, Slovakia, SVK
62.602230000000006, 2020-2039, ipsl_cm5a_mr, Jan Average, Slovenia, SVN
47.2588, 2020-2039, ipsl_cm5a_mr, Feb Average, Slovenia, SVN
38.864838, 2020-2039, ipsl_cm5a_mr, Mar Average, Slovenia, SVN
42.794918, 2020-2039, ipsl_cm5a_mr, Apr Average, Slovenia, SVN
44.05617, 2020-2039, ipsl_cm5a_mr, May Average, Slovenia, SVN
66.83863000000001, 2020-2039, ipsl_cm5a_mr, Jun Average, Slovenia, SVN
85.18199, 2020-2039, ipsl_cm5a_mr, Jul Average, Slovenia, SVN
68.94752, 2020-2039, ipsl_cm5a_mr, Aug Average, Slovenia, SVN
59.012896999999995, 2020-2039, ipsl_cm5a_mr, Sep Average, Slovenia, SVN
44.312053999999996, 2020-2039, ipsl_cm5a_mr, Oct Average, Slovenia, SVN
64.253006, 2020-2039, ipsl_cm5a_mr, Nov Average, Slovenia, SVN
81.39035, 2020-2039, ipsl_cm5a_mr, Dec Average, Slovenia, SVN
64.56775, 2040-2059, ipsl_cm5a_mr, Jan Average, Slovenia, SVN
51.703823, 2040-2059, ipsl_cm5a_mr, Feb Average, Slovenia, SVN
44.681670000000004, 2040-2059, ipsl_cm5a_mr, Mar Average, Slovenia, SVN
32.590424, 2040-2059, ipsl_cm5a_mr, Apr Average, Slovenia, SVN
40.28226, 2040-2059, ipsl_cm5a_mr, May Average, Slovenia, SVN
54.499588, 2040-2059, ipsl_cm5a_mr, Jun Average, Slovenia, SVN
70.15952, 2040-2059, ipsl_cm5a_mr, Jul Average, Slovenia, SVN
55.318027, 2040-2059, ipsl_cm5a_mr, Aug Average, Slovenia, SVN
44.291714, 2040-2059, ipsl_cm5a_mr, Sep Average, Slovenia, SVN
49.78978, 2040-2059, ipsl_cm5a_mr, Oct Average, Slovenia, SVN
70.10976, 2040-2059, ipsl_cm5a_mr, Nov Average, Slovenia, SVN
79.10896, 2040-2059, ipsl_cm5a_mr, Dec Average, Slovenia, SVN
62.407066, 2060-2079, ipsl_cm5a_mr, Jan Average, Slovenia, SVN
41.62876, 2060-2079, ipsl_cm5a_mr, Feb Average, Slovenia, SVN
59.823333999999996, 2060-2079, ipsl_cm5a_mr, Mar Average, Slovenia, SVN
34.53222, 2060-2079, ipsl_cm5a_mr, Apr Average, Slovenia, SVN
31.372915000000003, 2060-2079, ipsl_cm5a_mr, May Average, Slovenia, SVN
37.239067, 2060-2079, ipsl_cm5a_mr, Jun Average, Slovenia, SVN
50.672959999999996, 2060-2079, ipsl_cm5a_mr, Jul Average, Slovenia, SVN
60.518677000000004, 2060-2079, ipsl_cm5a_mr, Aug Average, Slovenia, SVN
49.652454, 2060-2079, ipsl_cm5a_mr, Sep Average, Slovenia, SVN
68.50095999999999, 2060-2079, ipsl_cm5a_mr, Oct Average, Slovenia, SVN
75.12141, 2060-2079, ipsl_cm5a_mr, Nov Average, Slovenia, SVN
71.515495, 2060-2079, ipsl_cm5a_mr, Dec Average, Slovenia, SVN
72.08261999999999, 2080-2099, ipsl_cm5a_mr, Jan Average, Slovenia, SVN
52.48401, 2080-2099, ipsl_cm5a_mr, Feb Average, Slovenia, SVN
60.591965, 2080-2099, ipsl_cm5a_mr, Mar Average, Slovenia, SVN
33.693024, 2080-2099, ipsl_cm5a_mr, Apr Average, Slovenia, SVN
31.216763, 2080-2099, ipsl_cm5a_mr, May Average, Slovenia, SVN
29.18982, 2080-2099, ipsl_cm5a_mr, Jun Average, Slovenia, SVN
48.708042, 2080-2099, ipsl_cm5a_mr, Jul Average, Slovenia, SVN
35.17749, 2080-2099, ipsl_cm5a_mr, Aug Average, Slovenia, SVN
44.31904, 2080-2099, ipsl_cm5a_mr, Sep Average, Slovenia, SVN
69.27594, 2080-2099, ipsl_cm5a_mr, Oct Average, Slovenia, SVN
86.2403, 2080-2099, ipsl_cm5a_mr, Nov Average, Slovenia, SVN
75.99365, 2080-2099, ipsl_cm5a_mr, Dec Average, Slovenia, SVN
307.63315, 2020-2039, ipsl_cm5a_mr, Jan Average, Solomon Islands, SLB
260.26633, 2020-2039, ipsl_cm5a_mr, Feb Average, Solomon Islands, SLB
291.88302999999996, 2020-2039, ipsl_cm5a_mr, Mar Average, Solomon Islands, SLB
314.19394, 2020-2039, ipsl_cm5a_mr, Apr Average, Solomon Islands, SLB
366.74422999999996, 2020-2039, ipsl_cm5a_mr, May Average, Solomon Islands, SLB
431.68242999999995, 2020-2039, ipsl_cm5a_mr, Jun Average, Solomon Islands, SLB
432.97458, 2020-2039, ipsl_cm5a_mr, Jul Average, Solomon Islands, SLB
362.46988, 2020-2039, ipsl_cm5a_mr, Aug Average, Solomon Islands, SLB
332.64447, 2020-2039, ipsl_cm5a_mr, Sep Average, Solomon Islands, SLB
317.1899, 2020-2039, ipsl_cm5a_mr, Oct Average, Solomon Islands, SLB
281.5646, 2020-2039, ipsl_cm5a_mr, Nov Average, Solomon Islands, SLB
278.06924, 2020-2039, ipsl_cm5a_mr, Dec Average, Solomon Islands, SLB
313.29587000000004, 2040-2059, ipsl_cm5a_mr, Jan Average, Solomon Islands, SLB
268.63815, 2040-2059, ipsl_cm5a_mr, Feb Average, Solomon Islands, SLB
277.6799, 2040-2059, ipsl_cm5a_mr, Mar Average, Solomon Islands, SLB
325.39166, 2040-2059, ipsl_cm5a_mr, Apr Average, Solomon Islands, SLB
375.82202, 2040-2059, ipsl_cm5a_mr, May Average, Solomon Islands, SLB
409.01495, 2040-2059, ipsl_cm5a_mr, Jun Average, Solomon Islands, SLB
414.36185, 2040-2059, ipsl_cm5a_mr, Jul Average, Solomon Islands, SLB
387.5933, 2040-2059, ipsl_cm5a_mr, Aug Average, Solomon Islands, SLB
361.82782000000003, 2040-2059, ipsl_cm5a_mr, Sep Average, Solomon Islands, SLB
337.99814, 2040-2059, ipsl_cm5a_mr, Oct Average, Solomon Islands, SLB
294.88895, 2040-2059, ipsl_cm5a_mr, Nov Average, Solomon Islands, SLB
312.2947, 2040-2059, ipsl_cm5a_mr, Dec Average, Solomon Islands, SLB
324.19037000000003, 2060-2079, ipsl_cm5a_mr, Jan Average, Solomon Islands, SLB
251.90053999999998, 2060-2079, ipsl_cm5a_mr, Feb Average, Solomon Islands, SLB
288.28983, 2060-2079, ipsl_cm5a_mr, Mar Average, Solomon Islands, SLB
295.14404, 2060-2079, ipsl_cm5a_mr, Apr Average, Solomon Islands, SLB
395.4337, 2060-2079, ipsl_cm5a_mr, May Average, Solomon Islands, SLB
435.25323, 2060-2079, ipsl_cm5a_mr, Jun Average, Solomon Islands, SLB
443.2551, 2060-2079, ipsl_cm5a_mr, Jul Average, Solomon Islands, SLB
403.47916000000004, 2060-2079, ipsl_cm5a_mr, Aug Average, Solomon Islands, SLB
323.3058, 2060-2079, ipsl_cm5a_mr, Sep Average, Solomon Islands, SLB
335.13577000000004, 2060-2079, ipsl_cm5a_mr, Oct Average, Solomon Islands, SLB
327.1364, 2060-2079, ipsl_cm5a_mr, Nov Average, Solomon Islands, SLB
291.56094, 2060-2079, ipsl_cm5a_mr, Dec Average, Solomon Islands, SLB
360.9845, 2080-2099, ipsl_cm5a_mr, Jan Average, Solomon Islands, SLB
246.14378, 2080-2099, ipsl_cm5a_mr, Feb Average, Solomon Islands, SLB
309.2383, 2080-2099, ipsl_cm5a_mr, Mar Average, Solomon Islands, SLB
273.76022, 2080-2099, ipsl_cm5a_mr, Apr Average, Solomon Islands, SLB
345.18707, 2080-2099, ipsl_cm5a_mr, May Average, Solomon Islands, SLB
425.56995, 2080-2099, ipsl_cm5a_mr, Jun Average, Solomon Islands, SLB
427.46297999999996, 2080-2099, ipsl_cm5a_mr, Jul Average, Solomon Islands, SLB
408.72552, 2080-2099, ipsl_cm5a_mr, Aug Average, Solomon Islands, SLB
394.63174, 2080-2099, ipsl_cm5a_mr, Sep Average, Solomon Islands, SLB
369.24698, 2080-2099, ipsl_cm5a_mr, Oct Average, Solomon Islands, SLB
342.47784, 2080-2099, ipsl_cm5a_mr, Nov Average, Solomon Islands, SLB
363.97968, 2080-2099, ipsl_cm5a_mr, Dec Average, Solomon Islands, SLB
6.906265299999999, 2020-2039, ipsl_cm5a_mr, Jan Average, Somalia, SOM
2.1920490000000004, 2020-2039, ipsl_cm5a_mr, Feb Average, Somalia, SOM
4.081354, 2020-2039, ipsl_cm5a_mr, Mar Average, Somalia, SOM
34.958317, 2020-2039, ipsl_cm5a_mr, Apr Average, Somalia, SOM
57.993763, 2020-2039, ipsl_cm5a_mr, May Average, Somalia, SOM
15.995876, 2020-2039, ipsl_cm5a_mr, Jun Average, Somalia, SOM
7.061014699999999, 2020-2039, ipsl_cm5a_mr, Jul Average, Somalia, SOM
8.012882000000001, 2020-2039, ipsl_cm5a_mr, Aug Average, Somalia, SOM
13.202445999999998, 2020-2039, ipsl_cm5a_mr, Sep Average, Somalia, SOM
46.360640000000004, 2020-2039, ipsl_cm5a_mr, Oct Average, Somalia, SOM
74.04908, 2020-2039, ipsl_cm5a_mr, Nov Average, Somalia, SOM
37.128983000000005, 2020-2039, ipsl_cm5a_mr, Dec Average, Somalia, SOM
10.771956, 2040-2059, ipsl_cm5a_mr, Jan Average, Somalia, SOM
4.067327, 2040-2059, ipsl_cm5a_mr, Feb Average, Somalia, SOM
6.365593, 2040-2059, ipsl_cm5a_mr, Mar Average, Somalia, SOM
38.851867999999996, 2040-2059, ipsl_cm5a_mr, Apr Average, Somalia, SOM
53.175197999999995, 2040-2059, ipsl_cm5a_mr, May Average, Somalia, SOM
14.968709, 2040-2059, ipsl_cm5a_mr, Jun Average, Somalia, SOM
7.421572, 2040-2059, ipsl_cm5a_mr, Jul Average, Somalia, SOM
8.5373, 2040-2059, ipsl_cm5a_mr, Aug Average, Somalia, SOM
13.633939999999999, 2040-2059, ipsl_cm5a_mr, Sep Average, Somalia, SOM
55.462309999999995, 2040-2059, ipsl_cm5a_mr, Oct Average, Somalia, SOM
91.15898, 2040-2059, ipsl_cm5a_mr, Nov Average, Somalia, SOM
33.37352, 2040-2059, ipsl_cm5a_mr, Dec Average, Somalia, SOM
7.393192, 2060-2079, ipsl_cm5a_mr, Jan Average, Somalia, SOM
1.8255023999999997, 2060-2079, ipsl_cm5a_mr, Feb Average, Somalia, SOM
5.644831, 2060-2079, ipsl_cm5a_mr, Mar Average, Somalia, SOM
35.335440000000006, 2060-2079, ipsl_cm5a_mr, Apr Average, Somalia, SOM
57.16289499999999, 2060-2079, ipsl_cm5a_mr, May Average, Somalia, SOM
14.789638, 2060-2079, ipsl_cm5a_mr, Jun Average, Somalia, SOM
6.689798, 2060-2079, ipsl_cm5a_mr, Jul Average, Somalia, SOM
8.793958, 2060-2079, ipsl_cm5a_mr, Aug Average, Somalia, SOM
16.55811, 2060-2079, ipsl_cm5a_mr, Sep Average, Somalia, SOM
67.39414000000001, 2060-2079, ipsl_cm5a_mr, Oct Average, Somalia, SOM
98.10422, 2060-2079, ipsl_cm5a_mr, Nov Average, Somalia, SOM
56.640163, 2060-2079, ipsl_cm5a_mr, Dec Average, Somalia, SOM
12.547509, 2080-2099, ipsl_cm5a_mr, Jan Average, Somalia, SOM
2.6721284, 2080-2099, ipsl_cm5a_mr, Feb Average, Somalia, SOM
5.525368, 2080-2099, ipsl_cm5a_mr, Mar Average, Somalia, SOM
41.816814, 2080-2099, ipsl_cm5a_mr, Apr Average, Somalia, SOM
59.432518, 2080-2099, ipsl_cm5a_mr, May Average, Somalia, SOM
14.39639, 2080-2099, ipsl_cm5a_mr, Jun Average, Somalia, SOM
7.0059830000000005, 2080-2099, ipsl_cm5a_mr, Jul Average, Somalia, SOM
11.4638, 2080-2099, ipsl_cm5a_mr, Aug Average, Somalia, SOM
15.746696, 2080-2099, ipsl_cm5a_mr, Sep Average, Somalia, SOM
58.034817000000004, 2080-2099, ipsl_cm5a_mr, Oct Average, Somalia, SOM
87.25842, 2080-2099, ipsl_cm5a_mr, Nov Average, Somalia, SOM
56.078, 2080-2099, ipsl_cm5a_mr, Dec Average, Somalia, SOM
88.63189, 2020-2039, ipsl_cm5a_mr, Jan Average, South Africa, ZAF
94.57941, 2020-2039, ipsl_cm5a_mr, Feb Average, South Africa, ZAF
62.5701, 2020-2039, ipsl_cm5a_mr, Mar Average, South Africa, ZAF
27.710196000000003, 2020-2039, ipsl_cm5a_mr, Apr Average, South Africa, ZAF
18.515247, 2020-2039, ipsl_cm5a_mr, May Average, South Africa, ZAF
8.470283, 2020-2039, ipsl_cm5a_mr, Jun Average, South Africa, ZAF
10.227491, 2020-2039, ipsl_cm5a_mr, Jul Average, South Africa, ZAF
11.634113000000001, 2020-2039, ipsl_cm5a_mr, Aug Average, South Africa, ZAF
18.741158, 2020-2039, ipsl_cm5a_mr, Sep Average, South Africa, ZAF
30.25863, 2020-2039, ipsl_cm5a_mr, Oct Average, South Africa, ZAF
56.060204000000006, 2020-2039, ipsl_cm5a_mr, Nov Average, South Africa, ZAF
76.9081, 2020-2039, ipsl_cm5a_mr, Dec Average, South Africa, ZAF
91.02109, 2040-2059, ipsl_cm5a_mr, Jan Average, South Africa, ZAF
75.77849599999999, 2040-2059, ipsl_cm5a_mr, Feb Average, South Africa, ZAF
52.43509, 2040-2059, ipsl_cm5a_mr, Mar Average, South Africa, ZAF
31.544163, 2040-2059, ipsl_cm5a_mr, Apr Average, South Africa, ZAF
11.510272, 2040-2059, ipsl_cm5a_mr, May Average, South Africa, ZAF
13.322059, 2040-2059, ipsl_cm5a_mr, Jun Average, South Africa, ZAF
11.335531, 2040-2059, ipsl_cm5a_mr, Jul Average, South Africa, ZAF
9.814589999999999, 2040-2059, ipsl_cm5a_mr, Aug Average, South Africa, ZAF
15.391857, 2040-2059, ipsl_cm5a_mr, Sep Average, South Africa, ZAF
21.85349, 2040-2059, ipsl_cm5a_mr, Oct Average, South Africa, ZAF
51.74004, 2040-2059, ipsl_cm5a_mr, Nov Average, South Africa, ZAF
74.1927, 2040-2059, ipsl_cm5a_mr, Dec Average, South Africa, ZAF
99.14335, 2060-2079, ipsl_cm5a_mr, Jan Average, South Africa, ZAF
75.61725600000001, 2060-2079, ipsl_cm5a_mr, Feb Average, South Africa, ZAF
63.032990000000005, 2060-2079, ipsl_cm5a_mr, Mar Average, South Africa, ZAF
32.408703, 2060-2079, ipsl_cm5a_mr, Apr Average, South Africa, ZAF
17.68679, 2060-2079, ipsl_cm5a_mr, May Average, South Africa, ZAF
9.470787, 2060-2079, ipsl_cm5a_mr, Jun Average, South Africa, ZAF
8.732657000000001, 2060-2079, ipsl_cm5a_mr, Jul Average, South Africa, ZAF
11.543828, 2060-2079, ipsl_cm5a_mr, Aug Average, South Africa, ZAF
11.415068, 2060-2079, ipsl_cm5a_mr, Sep Average, South Africa, ZAF
24.210367, 2060-2079, ipsl_cm5a_mr, Oct Average, South Africa, ZAF
50.762962, 2060-2079, ipsl_cm5a_mr, Nov Average, South Africa, ZAF
79.23995, 2060-2079, ipsl_cm5a_mr, Dec Average, South Africa, ZAF
